0.5,0.577966,0.655931,0.733897,0.811863,0.889828,0.967794,1.04576,1.12373,1.20169
0.5,0.584365,0.668731,0.753096,0.837461,0.921827,1.00619,1.09056,1.17492,1.25929
0.5,0.59968,0.699359,0.799039,0.898718,0.998398,1.09808,1.19776,1.29744,1.39712
0.5,0.599969,0.699939,0.799908,0.899878,0.999847,1.09982,1.19979,1.29976,1.39973
0.5,0.56115,0.6223,0.68345,0.7446,0.80575,0.8669,0.92805,0.989199,1.05035
0.5,0.539244,0.578488,0.617731,0.656975,0.696219,0.735463,0.774706,0.81395,0.853194
0.5,0.526621,0.553243,0.579864,0.606485,0.633106,0.659728,0.686349,0.71297,0.739592
0.5,0.529728,0.559456,0.589184,0.618912,0.64864,0.678368,0.708097,0.737825,0.767553
0.5,0.584014,0.668029,0.752043,0.836058,0.920072,1.00409,1.0881,1.17212,1.25613
0.5,0.502374,0.504749,0.507123,0.509497,0.511872,0.514246,0.51662,0.518995,0.521369
0.5,0.537587,0.575173,0.61276,0.650346,0.687933,0.72552,0.763106,0.800693,0.838279
0.5,0.509262,0.518525,0.527787,0.537049,0.546312,0.555574,0.564837,0.574099,0.583361
0.5,0.567721,0.635441,0.703162,0.770882,0.838603,0.906323,0.974044,1.04176,1.10949
0.5,0.505622,0.511243,0.516865,0.522486,0.528108,0.533729,0.539351,0.544972,0.550594
0.5,0.500879,0.501758,0.502637,0.503516,0.504395,0.505274,0.506153,0.507031,0.50791
0.5,0.591879,0.683758,0.775637,0.867516,0.959395,1.05127,1.14315,1.23503,1.32691
0.5,0.527589,0.555177,0.582766,0.610355,0.637944,0.665532,0.693121,0.72071,0.748299
0.5,0.52729,0.554579,0.581869,0.609159,0.636448,0.663738,0.691028,0.718317,0.745607
0.5,0.558791,0.617582,0.676373,0.735163,0.793954,0.852745,0.911536,0.970327,1.02912
0.5,0.569118,0.638237,0.707355,0.776473,0.845592,0.91471,0.983828,1.05295,1.12206
0.5,0.583761,0.667522,0.751283,0.835044,0.918806,1.00257,1.08633,1.17009,1.25385
0.5,0.572649,0.645299,0.717948,0.790597,0.863247,0.935896,1.00855,1.08119,1.15384
0.5,0.548494,0.596988,0.645482,0.693976,0.74247,0.790963,0.839457,0.887951,0.936445
0.5,0.520536,0.541072,0.561608,0.582144,0.60268,0.623215,0.643751,0.664287,0.684823
0.5,0.574374,0.648747,0.723121,0.797494,0.871868,0.946242,1.02062,1.09499,1.16936
0.5,0.546846,0.593692,0.640538,0.687384,0.73423,0.781075,0.827921,0.874767,0.921613
0.5,0.545796,0.591592,0.637388,0.683184,0.72898,0.774776,0.820573,0.866369,0.912165
0.5,0.594916,0.689831,0.784747,0.879662,0.974578,1.06949,1.16441,1.25932,1.35424
0.5,0.574444,0.648888,0.723331,0.797775,0.872219,0.946663,1.02111,1.09555,1.16999
0.5,0.510828,0.521656,0.532484,0.543312,0.55414,0.564968,0.575796,0.586624,0.597452
0.5,0.559905,0.61981,0.679714,0.739619,0.799524,0.859429,0.919333,0.979238,1.03914
0.5,0.538524,0.577047,0.615571,0.654094,0.692618,0.731141,0.769665,0.808188,0.846712
0.5,0.573501,0.647002,0.720502,0.794003,0.867504,0.941005,1.01451,1.08801,1.16151
0.5,0.560897,0.621793,0.68269,0.743587,0.804483,0.86538,0.926276,0.987173,1.04807
0.5,0.557241,0.614481,0.671722,0.728962,0.786203,0.843443,0.900684,0.957924,1.01516
0.5,0.536134,0.572268,0.608402,0.644536,0.68067,0.716803,0.752937,0.789071,0.825205
0.5,0.515155,0.530311,0.545466,0.560622,0.575777,0.590933,0.606088,0.621244,0.636399
0.5,0.52251,0.545021,0.567531,0.590042,0.612552,0.635063,0.657573,0.680084,0.702594
0.5,0.542515,0.585031,0.627546,0.670061,0.712577,0.755092,0.797607,0.840123,0.882638
0.5,0.580288,0.660576,0.740864,0.821152,0.90144,0.981729,1.06202,1.1423,1.22259
0.5,0.551711,0.603421,0.655132,0.706842,0.758553,0.810263,0.861974,0.913684,0.965395
0.5,0.598999,0.697998,0.796997,0.895996,0.994995,1.09399,1.19299,1.29199,1.39099
0.5,0.575155,0.65031,0.725465,0.80062,0.875774,0.950929,1.02608,1.10124,1.17639
0.5,0.534556,0.569112,0.603668,0.638224,0.672781,0.707337,0.741893,0.776449,0.811005
0.5,0.516898,0.533796,0.550694,0.567592,0.58449,0.601389,0.618287,0.635185,0.652083
0.5,0.565731,0.631462,0.697192,0.762923,0.828654,0.894385,0.960115,1.02585,1.09158
0.5,0.54919,0.598379,0.647569,0.696759,0.745949,0.795138,0.844328,0.893518,0.942708
0.5,0.506354,0.512708,0.519062,0.525416,0.53177,0.538124,0.544478,0.550832,0.557186
0.5,0.569976,0.639952,0.709928,0.779904,0.849879,0.919855,0.989831,1.05981,1.12978
0.5,0.550481,0.600961,0.651442,0.701923,0.752403,0.802884,0.853365,0.903845,0.954326
0.5,0.51475,0.529499,0.544249,0.558998,0.573748,0.588498,0.603247,0.617997,0.632746
0.5,0.594958,0.689917,0.784875,0.879833,0.974792,1.06975,1.16471,1.25967,1.35463
0.5,0.514158,0.528315,0.542473,0.55663,0.570788,0.584945,0.599103,0.61326,0.627418
0.5,0.590512,0.681024,0.771535,0.862047,0.952559,1.04307,1.13358,1.22409,1.31461
0.5,0.569289,0.638578,0.707868,0.777157,0.846446,0.915735,0.985025,1.05431,1.1236
0.5,0.530305,0.56061,0.590915,0.62122,0.651524,0.681829,0.712134,0.742439,0.772744
0.5,0.542656,0.585311,0.627967,0.670623,0.713279,0.755934,0.79859,0.841246,0.883901
0.5,0.507038,0.514075,0.521113,0.52815,0.535188,0.542225,0.549263,0.556301,0.563338
0.5,0.596661,0.693323,0.789984,0.886645,0.983306,1.07997,1.17663,1.27329,1.36995
0.5,0.568319,0.636637,0.704956,0.773275,0.841594,0.909912,0.978231,1.04655,1.11487
0.5,0.515323,0.530647,0.54597,0.561293,0.576617,0.59194,0.607263,0.622587,0.63791
0.5,0.587725,0.675451,0.763176,0.850902,0.938627,1.02635,1.11408,1.2018,1.28953
0.5,0.582168,0.664336,0.746504,0.828672,0.91084,0.993008,1.07518,1.15734,1.23951
0.5,0.558205,0.61641,0.674615,0.73282,0.791025,0.849229,0.907434,0.965639,1.02384
0.5,0.519135,0.53827,0.557405,0.57654,0.595676,0.614811,0.633946,0.653081,0.672216
0.5,0.517789,0.535578,0.553368,0.571157,0.588946,0.606735,0.624525,0.642314,0.660103
0.5,0.581719,0.663439,0.745158,0.826878,0.908597,0.990316,1.07204,1.15376,1.23547
0.5,0.547526,0.595053,0.642579,0.690106,0.737632,0.785159,0.832685,0.880212,0.927738
0.5,0.515555,0.531111,0.546666,0.562221,0.577776,0.593332,0.608887,0.624442,0.639998
0.5,0.550392,0.600784,0.651176,0.701569,0.751961,0.802353,0.852745,0.903137,0.953529
0.5,0.573202,0.646403,0.719605,0.792807,0.866008,0.93921,1.01241,1.08561,1.15882
0.5,0.540559,0.581118,0.621677,0.662236,0.702795,0.743355,0.783914,0.824473,0.865032
0.5,0.527958,0.555916,0.583874,0.611832,0.63979,0.667748,0.695706,0.723664,0.751622
0.5,0.556874,0.613749,0.670623,0.727497,0.784371,0.841246,0.89812,0.954994,1.01187
0.5,0.568224,0.636448,0.704672,0.772897,0.841121,0.909345,0.977569,1.04579,1.11402
0.5,0.575585,0.65117,0.726756,0.802341,0.877926,0.953511,1.0291,1.10468,1.18027
0.5,0.572192,0.644383,0.716575,0.788766,0.860958,0.933149,1.00534,1.07753,1.14972
0.5,0.54753,0.595059,0.642589,0.690118,0.737648,0.785177,0.832707,0.880236,0.927766
0.5,0.512302,0.524604,0.536906,0.549208,0.56151,0.573812,0.586114,0.598416,0.610718
0.5,0.536781,0.573562,0.610343,0.647124,0.683905,0.720685,0.757466,0.794247,0.831028
0.5,0.583468,0.666936,0.750404,0.833872,0.917341,1.00081,1.08428,1.16774,1.25121
0.5,0.50351,0.507019,0.510529,0.514039,0.517548,0.521058,0.524567,0.528077,0.531587
0.5,0.551701,0.603403,0.655104,0.706806,0.758507,0.810208,0.86191,0.913611,0.965313
0.5,0.566298,0.632597,0.698895,0.765194,0.831492,0.89779,0.964089,1.03039,1.09669
0.5,0.542622,0.585244,0.627866,0.670489,0.713111,0.755733,0.798355,0.840977,0.883599
0.5,0.510468,0.520936,0.531404,0.541871,0.552339,0.562807,0.573275,0.583743,0.594211
0.5,0.594934,0.689868,0.784802,0.879736,0.97467,1.0696,1.16454,1.25947,1.35441
0.5,0.592138,0.684277,0.776415,0.868554,0.960692,1.05283,1.14497,1.23711,1.32925
0.5,0.554955,0.609909,0.664864,0.719819,0.774773,0.829728,0.884683,0.939637,0.994592
0.5,0.534599,0.569198,0.603797,0.638395,0.672994,0.707593,0.742192,0.776791,0.81139
0.5,0.547172,0.594345,0.641517,0.68869,0.735862,0.783035,0.830207,0.87738,0.924552
0.5,0.537498,0.574996,0.612494,0.649992,0.68749,0.724989,0.762487,0.799985,0.837483
0.5,0.584698,0.669396,0.754094,0.838792,0.92349,1.00819,1.09289,1.17758,1.26228
0.5,0.531687,0.563375,0.595062,0.626749,0.658437,0.690124,0.721812,0.753499,0.785186
0.5,0.54561,0.59122,0.63683,0.68244,0.72805,0.773659,0.819269,0.864879,0.910489
0.5,0.527189,0.554378,0.581567,0.608756,0.635945,0.663134,0.690323,0.717512,0.7447
0.5,0.598297,0.696594,0.794891,0.893188,0.991485,1.08978,1.18808,1.28638,1.38467
0.5,0.52978,0.55956,0.58934,0.61912,0.6489,0.67868,0.70846,0.73824,0.76802
0.5,0.573919,0.647838,0.721757,0.795676,0.869594,0.943513,1.01743,1.09135,1.16527
0.5,0.556728,0.613456,0.670183,0.726911,0.783639,0.840367,0.897095,0.953822,1.01055
0.5,0.519599,0.539198,0.558797,0.578396,0.597995,0.617594,0.637193,0.656792,0.676391
0.5,0.576131,0.652263,0.728394,0.804526,0.880657,0.956789,1.03292,1.10905,1.18518
0.5,0.583944,0.667888,0.751833,0.835777,0.919721,1.00367,1.08761,1.17155,1.2555
0.5,0.539766,0.579531,0.619297,0.659062,0.698828,0.738594,0.778359,0.818125,0.857891
0.5,0.55009,0.60018,0.65027,0.70036,0.75045,0.80054,0.85063,0.90072,0.95081
0.5,0.589016,0.678033,0.767049,0.856066,0.945082,1.0341,1.12311,1.21213,1.30115
0.5,0.502747,0.505493,0.50824,0.510987,0.513733,0.51648,0.519227,0.521973,0.52472
0.5,0.599463,0.698926,0.798389,0.897851,0.997314,1.09678,1.19624,1.2957,1.39517
0.5,0.557259,0.614518,0.671776,0.729035,0.786294,0.843553,0.900812,0.958071,1.01533
0.5,0.505051,0.510102,0.515152,0.520203,0.525254,0.530305,0.535356,0.540407,0.545457
0.5,0.553133,0.606265,0.659398,0.712531,0.765664,0.818796,0.871929,0.925062,0.978195
0.5,0.519407,0.538813,0.55822,0.577627,0.597034,0.61644,0.635847,0.655254,0.67466
0.5,0.584304,0.668609,0.752913,0.837217,0.921522,1.00583,1.09013,1.17443,1.25874
0.5,0.562676,0.625352,0.688028,0.750703,0.813379,0.876055,0.938731,1.00141,1.06408
0.5,0.565761,0.631523,0.697284,0.763045,0.828806,0.894568,0.960329,1.02609,1.09185
0.5,0.519785,0.53957,0.559355,0.579141,0.598926,0.618711,0.638496,0.658281,0.678066
0.5,0.584216,0.668432,0.752647,0.836863,0.921079,1.00529,1.08951,1.17373,1.25794
0.5,0.512333,0.524665,0.536998,0.54933,0.561663,0.573995,0.586328,0.59866,0.610993
0.5,0.510993,0.521986,0.532978,0.543971,0.554964,0.565957,0.576949,0.587942,0.598935
0.5,0.574313,0.648625,0.722938,0.79725,0.871563,0.945875,1.02019,1.0945,1.16881
0.5,0.531407,0.562813,0.59422,0.625626,0.657033,0.68844,0.719846,0.751253,0.782659
0.5,0.594107,0.688214,0.782321,0.876428,0.970534,1.06464,1.15875,1.25286,1.34696
0.5,0.528608,0.557216,0.585824,0.614432,0.64304,0.671648,0.700256,0.728864,0.757472
0.5,0.533631,0.567263,0.600894,0.634526,0.668157,0.701788,0.73542,0.769051,0.802683
0.5,0.514026,0.528053,0.542079,0.556105,0.570132,0.584158,0.598184,0.61221,0.626237
0.5,0.573309,0.646617,0.719926,0.793234,0.866543,0.939851,1.01316,1.08647,1.15978
0.5,0.583462,0.666924,0.750386,0.833848,0.91731,1.00077,1.08423,1.1677,1.25116
0.5,0.5708,0.6416,0.7124,0.7832,0.853999,0.924799,0.995599,1.0664,1.1372
0.5,0.560024,0.620048,0.680071,0.740095,0.800119,0.860143,0.920167,0.98019,1.04021
0.5,0.574722,0.649443,0.724165,0.798886,0.873608,0.948329,1.02305,1.09777,1.17249
0.5,0.525272,0.550545,0.575817,0.60109,0.626362,0.651634,0.676907,0.702179,0.727451
0.5,0.514447,0.528895,0.543342,0.55779,0.572237,0.586685,0.601132,0.61558,0.630027
0.5,0.500162,0.500323,0.500485,0.500647,0.500809,0.50097,0.501132,0.501294,0.501456
0.5,0.506101,0.512201,0.518302,0.524403,0.530503,0.536604,0.542705,0.548805,0.554906
0.5,0.580624,0.661248,0.741871,0.822495,0.903119,0.983743,1.06437,1.14499,1.22561
0.5,0.585263,0.670525,0.755788,0.84105,0.926313,1.01158,1.09684,1.1821,1.26736
0.5,0.521058,0.542116,0.563173,0.584231,0.605289,0.626347,0.647404,0.668462,0.68952
0.5,0.51156,0.523121,0.534681,0.546242,0.557802,0.569362,0.580923,0.592483,0.604044
0.5,0.555321,0.610642,0.665963,0.721284,0.776605,0.831925,0.887246,0.942567,0.997888
0.5,0.501425,0.50285,0.504276,0.505701,0.507126,0.508551,0.509977,0.511402,0.512827
0.5,0.511377,0.522755,0.534132,0.545509,0.556887,0.568264,0.579641,0.591018,0.602396
0.5,0.545451,0.590902,0.636354,0.681805,0.727256,0.772707,0.818159,0.86361,0.909061
0.5,0.575222,0.650444,0.725666,0.800888,0.87611,0.951332,1.02655,1.10178,1.177
0.5,0.568615,0.63723,0.705844,0.774459,0.843074,0.911689,0.980303,1.04892,1.11753
0.5,0.554344,0.608689,0.663033,0.717377,0.771722,0.826066,0.88041,0.934754,0.989099
0.5,0.507389,0.514777,0.522166,0.529554,0.536943,0.544331,0.55172,0.559108,0.566497
0.5,0.543672,0.587344,0.631016,0.674688,0.71836,0.762032,0.805704,0.849376,0.893048
0.5,0.520194,0.540388,0.560582,0.580776,0.60097,0.621165,0.641359,0.661553,0.681747
0.5,0.569622,0.639244,0.708866,0.778488,0.848109,0.917731,0.987353,1.05698,1.1266
0.5,0.529035,0.558071,0.587106,0.616141,0.645177,0.674212,0.703247,0.732282,0.761318
0.5,0.543669,0.587338,0.631007,0.674676,0.718345,0.762014,0.805683,0.849351,0.89302
0.5,0.523243,0.546486,0.569729,0.592972,0.616214,0.639457,0.6627,0.685943,0.709186
0.5,0.557787,0.615574,0.67336,0.731147,0.788934,0.846721,0.904508,0.962294,1.02008
0.5,0.553258,0.606516,0.659774,0.713031,0.766289,0.819547,0.872805,0.926063,0.979321
0.5,0.562868,0.625736,0.688604,0.751473,0.814341,0.877209,0.940077,1.00295,1.06581
0.5,0.516019,0.532038,0.548057,0.564077,0.580096,0.596115,0.612134,0.628153,0.644172
0.5,0.550414,0.600827,0.651241,0.701654,0.752068,0.802481,0.852895,0.903308,0.953722
0.5,0.596304,0.692608,0.788913,0.885217,0.981521,1.07783,1.17413,1.27043,1.36674
0.5,0.569576,0.639152,0.708728,0.778304,0.84788,0.917457,0.987033,1.05661,1.12618
0.5,0.59248,0.68496,0.777441,0.869921,0.962401,1.05488,1.14736,1.23984,1.33232
0.5,0.518995,0.537989,0.556984,0.575979,0.594974,0.613968,0.632963,0.651958,0.670952
0.5,0.533595,0.56719,0.600784,0.634379,0.667974,0.701569,0.735163,0.768758,0.802353
0.5,0.517835,0.53567,0.553505,0.57134,0.589175,0.60701,0.624845,0.64268,0.660515
0.5,0.599518,0.699036,0.798553,0.898071,0.997589,1.09711,1.19662,1.29614,1.39566
0.5,0.545744,0.591488,0.637233,0.682977,0.728721,0.774465,0.820209,0.865954,0.911698
0.5,0.599802,0.699603,0.799405,0.899207,0.999008,1.09881,1.19861,1.29841,1.39821
0.5,0.509751,0.519501,0.529252,0.539003,0.548753,0.558504,0.568255,0.578005,0.587756
0.5,0.562517,0.625034,0.687551,0.750069,0.812586,0.875103,0.93762,1.00014,1.06265
0.5,0.509439,0.518879,0.528318,0.537757,0.547197,0.556636,0.566076,0.575515,0.584954
0.5,0.543773,0.587545,0.631318,0.675091,0.718863,0.762636,0.806409,0.850182,0.893954
0.5,0.593152,0.686303,0.779455,0.872607,0.965758,1.05891,1.15206,1.24521,1.33836
0.5,0.504843,0.509687,0.51453,0.519373,0.524216,0.52906,0.533903,0.538746,0.54359
0.5,0.589462,0.678924,0.768386,0.857848,0.94731,1.03677,1.12623,1.2157,1.30516
0.5,0.529002,0.558003,0.587005,0.616007,0.645009,0.67401,0.703012,0.732014,0.761016
0.5,0.52273,0.54546,0.568191,0.590921,0.613651,0.636381,0.659111,0.681841,0.704572
0.5,0.576907,0.653813,0.73072,0.807627,0.884533,0.96144,1.03835,1.11525,1.19216
0.5,0.541072,0.582144,0.623215,0.664287,0.705359,0.746431,0.787503,0.828574,0.869646
0.5,0.520197,0.540394,0.560591,0.580789,0.600986,0.621183,0.64138,0.661577,0.681774
0.5,0.562807,0.625614,0.688421,0.751228,0.814035,0.876843,0.93965,1.00246,1.06526
0.5,0.560414,0.620829,0.681243,0.741658,0.802072,0.862487,0.922901,0.983316,1.04373
0.5,0.545161,0.590323,0.635484,0.680645,0.725806,0.770968,0.816129,0.86129,0.906452
0.5,0.546635,0.593271,0.639906,0.686541,0.733177,0.779812,0.826447,0.873083,0.919718
0.5,0.559783,0.619565,0.679348,0.739131,0.798914,0.858696,0.918479,0.978262,1.03804
0.5,0.563472,0.626945,0.690417,0.75389,0.817362,0.880834,0.944307,1.00778,1.07125
0.5,0.585479,0.670959,0.756438,0.841917,0.927396,1.01288,1.09836,1.18383,1.26931
0.5,0.582879,0.665758,0.748637,0.831516,0.914396,0.997275,1.08015,1.16303,1.24591
0.5,0.562477,0.624955,0.687432,0.74991,0.812387,0.874865,0.937342,0.99982,1.0623
0.5,0.572091,0.644182,0.716272,0.788363,0.860454,0.932545,1.00464,1.07673,1.14882
0.5,0.556575,0.61315,0.669726,0.726301,0.782876,0.839451,0.896026,0.952602,1.00918
0.5,0.537513,0.575027,0.61254,0.650053,0.687567,0.72508,0.762593,0.800107,0.83762
0.5,0.518427,0.536854,0.555281,0.573708,0.592135,0.610562,0.62899,0.647417,0.665844
0.5,0.573791,0.647581,0.721372,0.795163,0.868954,0.942744,1.01653,1.09033,1.16412
0.5,0.555513,0.611026,0.66654,0.722053,0.777566,0.833079,0.888592,0.944105,0.999619
0.5,0.590509,0.681017,0.771526,0.862035,0.952544,1.04305,1.13356,1.22407,1.31458
0.5,0.524287,0.548573,0.57286,0.597147,0.621433,0.64572,0.670006,0.694293,0.71858
0.5,0.518894,0.537788,0.556682,0.575576,0.59447,0.613364,0.632258,0.651152,0.670046
0.5,0.560472,0.620945,0.681417,0.74189,0.802362,0.862835,0.923307,0.983779,1.04425
0.5,0.569851,0.639702,0.709552,0.779403,0.849254,0.919105,0.988955,1.05881,1.12866
0.5,0.558461,0.616923,0.675384,0.733845,0.792306,0.850768,0.909229,0.96769,1.02615
0.5,0.53513,0.57026,0.60539,0.640519,0.675649,0.710779,0.745909,0.781039,0.816169
0.5,0.549446,0.598892,0.648338,0.697784,0.74723,0.796677,0.846123,0.895569,0.945015
0.5,0.508039,0.516077,0.524116,0.532154,0.540193,0.548231,0.55627,0.564309,0.572347
0.5,0.574075,0.648149,0.722224,0.796298,0.870373,0.944447,1.01852,1.0926,1.16667
0.5,0.561205,0.62241,0.683615,0.744819,0.806024,0.867229,0.928434,0.989639,1.05084
0.5,0.562038,0.624076,0.686114,0.748152,0.81019,0.872228,0.934266,0.996304,1.05834
0.5,0.569112,0.638224,0.707337,0.776449,0.845561,0.914673,0.983786,1.0529,1.12201
0.5,0.580453,0.660906,0.741359,0.821812,0.902264,0.982717,1.06317,1.14362,1.22408
0.5,0.514911,0.529823,0.544734,0.559645,0.574557,0.589468,0.604379,0.619291,0.634202
0.5,0.557604,0.615207,0.672811,0.730415,0.788018,0.845622,0.903226,0.960829,1.01843
0.5,0.586773,0.673547,0.76032,0.847093,0.933866,1.02064,1.10741,1.19419,1.28096
0.5,0.591156,0.682311,0.773467,0.864623,0.955779,1.04693,1.13809,1.22925,1.3204
0.5,0.56147,0.622941,0.684411,0.745882,0.807352,0.868822,0.930293,0.991763,1.05323
0.5,0.572768,0.645537,0.718305,0.791073,0.863842,0.93661,1.00938,1.08215,1.15492
0.5,0.504321,0.508643,0.512964,0.517286,0.521607,0.525929,0.53025,0.534571,0.538893
0.5,0.566778,0.633555,0.700333,0.76711,0.833888,0.900665,0.967443,1.03422,1.101
0.5,0.597653,0.695306,0.792959,0.890613,0.988266,1.08592,1.18357,1.28123,1.37888
0.5,0.531501,0.563002,0.594504,0.626005,0.657506,0.689007,0.720508,0.75201,0.783511
0.5,0.55692,0.61384,0.67076,0.72768,0.7846,0.84152,0.898441,0.955361,1.01228
0.5,0.530583,0.561165,0.591748,0.62233,0.652913,0.683496,0.714078,0.744661,0.775243
0.5,0.517392,0.534785,0.552177,0.56957,0.586962,0.604355,0.621747,0.63914,0.656532
0.5,0.510855,0.521711,0.532566,0.543422,0.554277,0.565133,0.575988,0.586843,0.597699
0.5,0.586905,0.673809,0.760714,0.847618,0.934523,1.02143,1.10833,1.19524,1.28214
0.5,0.585122,0.670244,0.755367,0.840489,0.925611,1.01073,1.09586,1.18098,1.2661
0.5,0.574432,0.648863,0.723295,0.797726,0.872158,0.94659,1.02102,1.09545,1.16988
0.5,0.515488,0.530976,0.546464,0.561953,0.577441,0.592929,0.608417,0.623905,0.639393
0.5,0.532691,0.565383,0.598074,0.630766,0.663457,0.696149,0.72884,0.761531,0.794223
0.5,0.507935,0.51587,0.523804,0.531739,0.539674,0.547609,0.555544,0.563478,0.571413
0.5,0.50766,0.51532,0.52298,0.530641,0.538301,0.545961,0.553621,0.561281,0.568941
0.5,0.564098,0.628196,0.692294,0.756392,0.82049,0.884588,0.948686,1.01278,1.07688
0.5,0.582,0.664,0.746001,0.828001,0.910001,0.992001,1.074,1.156,1.238
0.5,0.554509,0.609018,0.663527,0.718036,0.772546,0.827055,0.881564,0.936073,0.990582
0.5,0.544826,0.589651,0.634477,0.679302,0.724128,0.768954,0.813779,0.858605,0.90343
0.5,0.540898,0.581796,0.622694,0.663591,0.704489,0.745387,0.786285,0.827183,0.868081
0.5,0.529875,0.559749,0.589624,0.619498,0.649373,0.679247,0.709122,0.738997,0.768871
0.5,0.546556,0.593112,0.639668,0.686224,0.73278,0.779336,0.825892,0.872448,0.919004
